,Unnamed: 0,date,text,Time,Date
61344,61344,2019-03-11 08:59:21-03:00,Quase 4 horas para chegar ao trabalho 🤦‍♂ chuva  alagamentos  um inferno… https://t.co/lAZNl04Y95,08:59,2019-03-11
61407,61407,2019-03-11 06:50:29-03:00,"CHUVA FORTE E MUITOS ALAGAMENTOS NO ESTADO DE SÃO PAULO  UMA GRANDE PARTE DESTE ALAGAMENTO É CULPA DO POVO QUE JOGAM LIXO NAS RUAS. 
O RODÍZIO ESTÁ SUSPENSO HOJE EM SÃO PAULO. 
IMAGENS… https://t.co/0OcvSf840L",06:50,2019-03-11
61408,61408,2019-03-11 06:47:14-03:00,"Bom dia  assim amanhece  São Paulo  Aricanduva  depois de tanta  chuva. 
Vamos lá  a segunda  chegou  coragem  força e fé. 
Deus te abençoe. em São Paulo  Brazil https://t.co/tOxF3xU0xE",06:47,2019-03-11
61412,61412,2019-03-11 06:24:07-03:00,"Imagem de São Paulo hoje.
Alagamento Metrô Tamanduateí. Não é o que eu gosto de mostrar de São Paulo.
#saopaulo #saopaulocity #sp #splovers #saopaulowalk #cidadedagaroa #spdagaroa… https://t.co/ESYnfbqmqn",06:24,2019-03-11
61447,61447,2019-03-11 02:27:11-03:00,Essa Chuva que Não passa lá fora... E esse Calor aqui Dentrão 😋 em São Paulo  Brazil https://t.co/u7fGXb6EYY,02:27,2019-03-11
61532,61532,2019-03-10 22:37:34-03:00,"Boa noite. Em Sao Paulo  a chuva cai. Bora descansar. Bom descanso. Deus abencoe a todos. 
🙇🙌🙇😘😘❤️❤️🎵🎼🎶 
#boanoite #chuva #fafa.compositora  #gravacaotv #deezer #music #musicafafa #autoral… https://t.co/c5vZ8JNDjW",22:37,2019-03-10
61553,61553,2019-03-10 22:16:38-03:00,Chuva😍 em São Paulo  Brazil https://t.co/uY5h1HEtTC,22:16,2019-03-10
61702,61702,2019-03-12 19:58:56-03:00,🕶! #oculos #eu #sol #depois #chuva #pb #ruybrissac #preto #branco em São Paulo  Brazil https://t.co/4fGjky5pU7,19:58,2019-03-12
61782,61782,2019-03-12 18:32:24-03:00,"ORAR PARA NADA ALAGAR
a chuva começa e o coração aperta pelo que muitas pessoas estão sofrendo com os alagamentos ... #oremos com os #pitacosdovovô em São Paulo  Brazil https://t.co/cB09mPt9d8",18:32,2019-03-12
61806,61806,2019-03-12 18:02:17-03:00,"O sol tentando vencer a chuva.
#aguasdemarço #chuvadeverāo 
#natureza em São Paulo  Brazil https://t.co/wGfrz0ySql",18:02,2019-03-12
61831,61831,2019-03-12 17:30:11-03:00,Caraca! É cada pedrada . #Chuva de #Granizo em São Paulo  Brazil https://t.co/mZQg1HknsR,17:30,2019-03-12
61834,61834,2019-03-12 17:25:31-03:00,Hi there check it out the damage that the concessionaire of GM of São Caetano sao Paulo 🇧🇷 had because of the rain. perhaps the cars will go to be auction. That's so sad. 😰😰🌩🌩🌨🌨🌦… https://t.co/bx1Ry0k1vo,17:25,2019-03-12
61859,61859,2019-03-12 17:04:02-03:00,"Há 3 anos nesta mesma data eu disse SIM a você.
Em 3 anos ainda nos olhamos do mesmo jeito que nessa foto.
Faça chuva ou faça sol  o nosso amor sempre se fortalece  e isso nós faz seguir… https://t.co/btLq3aowSC",17:04,2019-03-12
61862,61862,2019-03-12 17:00:29-03:00,Será que vem mais chuva?🤨 #boatardinha #rain #chuva #sol #nuvens #belasimagens #top #😊 #sp #saopaulo #buenastardes #photography #photo #foto #fotografia #video #verao #março #brasil #🇧🇷… https://t.co/zANmH8pnuQ,17:00,2019-03-12
61921,61921,2019-03-12 15:39:11-03:00,✈✈✈JG De Férias✈✈✈ Reposted from @SigaJoaoGabriel -  Hoje o dia amanheceu nublado e com aquele friozinho gostoso aqui em Orlando. Só levantei desse berço bom demais da… https://t.co/nKUQMjhHcJ,15:39,2019-03-12
61973,61973,2019-03-12 14:14:05-03:00,Acredite no processo  pra florir🌹 é preciso chuva❤ em Brás  Sao Paulo  Brazil https://t.co/Jpk9ILN5gw,14:14,2019-03-12
62059,62059,2019-03-12 12:22:16-03:00,#Musik Graças a lanapalumbo  tutora da lumiarsp  pude entrar em contato com essa belíssima canção de Arthur Hamilton  “I can sing a rainbow”. Baseei-me na versão original de Peggy Lee … https://t.co/QEmld8mVtB,12:22,2019-03-12
62094,62094,2019-03-12 11:40:34-03:00,"Dream like a unicorn  pee like a unicorn
#travelwriter #travel #instatravel #travelgram #saopaulo #instago #travelblogger #rainbow #ilovetravel #graffiti #instatravelling… https://t.co/scmrN0w8yG",11:40,2019-03-12
62117,62117,2019-03-12 11:08:47-03:00,"A cidade inunda pra dizer pra seus habitantes: - Eu não suporto tanto lixo!
#enchente #alagamento #chuva #saopaulo #temporal #sp #chuvaforte #tempestade #inundacao #enchentes #chuvas… https://t.co/IiwhG0JkPn",11:08,2019-03-12
62300,62300,2019-03-12 06:11:34-03:00,"Vamos cair vamos nos machucar mas nunca iremos desistir!!!
Aguente as porradas pois esse tempo vai passar e tudo irá melhorar!!!
Dia nublado hoje!!!☁️
Deus… https://t.co/4ceXCYzWaW",06:11,2019-03-12
62311,62311,2019-03-12 04:17:45-03:00,"A cidade inunda pra dizer pra seus habitantes:
- Eu não suporto tanto lixo!
#enchente #alagamento #chuva #saopaulo #temporal #sp #chuvaforte #tempestade #inundacao #enchentes #chuvas… https://t.co/N6rNLudhqI",04:17,2019-03-12
62405,62405,2019-03-11 22:51:21-03:00,Amiga nova 🦋 #billy #borboleta #butterfly #amiganova #visitante #trouxealegria #fugindodachuva #pet #dog #adocaoresponsavel #protecaoanimalresgate em São Paulo  Brazil https://t.co/89Vu1KZX1l,22:51,2019-03-11
62462,62462,2019-03-11 21:48:40-03:00,•Chove Chuva  chove sem parar• em Praça da Sé https://t.co/xjnFSYLfoN,21:48,2019-03-11
62520,62520,2019-03-11 21:06:43-03:00,Acho que nunca andei em São Paulo sem trânsito como hoje  em virtude do alerta de chuvas  depois da tempestade de ontem. Não vi São Paulo assim nem em dia de feriado ou domingo. As ruas… https://t.co/8nxjBlunz7,21:06,2019-03-11
62559,62559,2019-03-13 14:37:22-03:00,#breakingnews🚨 Oh my Gosh 😱😭😭 my heart can't  with such sadness on monday we've been stroke for a great temporal that it had no mercy brought a great damage for  sao paulo city… https://t.co/Jyd1oLPFLw,14:37,2019-03-13
62661,62661,2019-03-13 10:20:02-03:00,"Avenida Paulista - São Paulo
Dia nublado  mas essa foto consegui pegar o céu como estava  início de chuva.

#saopaulo #saopaulocity #archivesp #splovers #saopaulowalk #cidadedagaroa… https://t.co/VbYG51mKnM",10:20,2019-03-13
63013,63013,2019-03-12 21:22:52-03:00,Chuva de Saudades música e letra de Marcelo Moura Fortes em São Paulo  Brazil https://t.co/48dcxKolbX,21:22,2019-03-12
63022,63022,2019-03-12 21:15:03-03:00,"🔥CHUVA DE SEGUIDORES 21 3 MIL🔥
MARQUE 3 AMIGOS 
SIGA @PhenriqueOfc94
SIGA @PhenriqueOfc94 
SIGA @PhenriqueOfc94 
SIGA TODOS QUE CURTIREM E COMENTAREM NA FOTO.… https://t.co/18pFgEufam",21:15,2019-03-12
63024,63024,2019-03-12 21:14:50-03:00,"🔥CHUVA DE SEGUIDORES 21 3 MIL🔥
MARQUE 3 AMIGOS 
SIGA @PhenriqueOfc94
SIGA @PhenriqueOfc94 
SIGA @PhenriqueOfc94 
SIGA TODOS QUE CURTIREM E COMENTAREM NA FOTO.… https://t.co/LFz0jdBK1U",21:14,2019-03-12
63025,63025,2019-03-12 21:14:37-03:00,"🔥CHUVA DE SEGUIDORES 21 3 MIL🔥
MARQUE 3 AMIGOS 
SIGA @PhenriqueOfc94
SIGA @PhenriqueOfc94 
SIGA @PhenriqueOfc94 
SIGA TODOS QUE CURTIREM E COMENTAREM NA FOTO.… https://t.co/jS98h6KGYz",21:14,2019-03-12
63183,63183,2019-03-14 18:37:21-03:00,Vem chuva ........ em São Paulo  Brazil https://t.co/TEhSPWjd47,18:37,2019-03-14
63198,63198,2019-03-14 18:23:19-03:00,Tenho a impressão de que vai chover.... #rain #rainnight #vilaolimpia #chuva @ São Paulo  Brazil https://t.co/SVbrcPfQZs,18:23,2019-03-14
63215,63215,2019-03-14 18:16:17-03:00,E lá vem a chuva nossa de cada dia... #saopaulo #splovers em São Paulo  Brazil https://t.co/zININNiD8T,18:16,2019-03-14
63811,63811,2019-03-14 06:49:03-03:00,Toda criança precisa desenvolver equilíbrio  coordenação fina e global  orientação espacial e temporal. Ela também precisa ter definido a sua lateralidade. Sem essas bases as crianças… https://t.co/FT3KNvSAKU,06:49,2019-03-14
64038,64038,2019-03-15 20:58:45-03:00,"Boa noite galera. Chuvinha  e friozinho em São Paulo. Bora descansar. Bom descanso. Deus abencoe a todos. 🙇🙌🙇😘😘❤️❤️🎵🎼🎶 
#boanoite #chuva #fafa.compositora  #gravacaotv #deezer #music… https://t.co/zeFxfEHyXK",20:58,2019-03-15
64191,64191,2019-03-15 18:28:04-03:00,"São duas flores unidas
São duas rosas nascidas
Talvez do mesmo arrebol 
Vivendo no mesmo galho 
Da mesma gota de orvalho 
Do mesmo raio de sol.🌷🌹🌺🌸🎁🙏🏻 (fabio.nardini Obrigada  pelo seu… https://t.co/USi3RxMAuv",18:28,2019-03-15
64696,64696,2019-03-15 06:38:59-03:00,"Borá enfrentar de frente esse monstro que existe somente em nossos pensamentos!!!
Borá buscar o que queremos é merecemos!!!
Bom dia Galera!!!😎
Por enquanto nublado hoje!!!🌥
Deus… https://t.co/qn0jmfbwem",06:38,2019-03-15
64704,64704,2019-03-15 06:26:27-03:00,Retorno nesta quinta de SP!!! #chuva #schirato #estrada #bandeirantes #saopaulo em São Paulo  Brazil https://t.co/bFkPzQtH3u,06:26,2019-03-15
64861,64861,2019-03-14 22:16:58-03:00,Boa noite... Quinta de chuva em São Paulo  mas com treino garantido... Um degrau a menos na escada do sonho... Afinal  os sonhos não se realizam sozinhos... #noiteboa #embuscadeumsonho… https://t.co/AeO5tDwJ5M,22:16,2019-03-14
64944,64944,2019-03-14 21:07:49-03:00,"Acabou a moleza!!!!!
Vamos começar em grande estilo...
E com muita chuva.
#G4STEAM em Bela Vista https://t.co/qwAG8cnB5K",21:07,2019-03-14
64971,64971,2019-03-16 20:46:28-03:00,Prontinho pra tomar um banho de chuva. É oq a gente quer?? ⚡️⛈✨ em São Paulo  Brazil https://t.co/t8TFUP5cg4,20:46,2019-03-16
65164,65164,2019-03-16 17:32:56-03:00,"Boa tarde galera. Deus abencoe a todos.
🙇🙌🙇😘😘❤️❤️ #boatarde #sabado #fds #descanso #sp #lazer #familia #fafa.compositora #deezer #sp #mg #minhaterra #frutalmg #chuva #amizade #programatv… https://t.co/esoWOrt1eY",17:32,2019-03-16
65295,65295,2019-03-16 15:27:05-03:00,Chuva em São Paulo  Brazil https://t.co/GUAWN7zHeQ,15:27,2019-03-16
65351,65351,2019-03-16 14:07:05-03:00,"Antes que a #chuva venha
#churrasco e #ChicoBuarque em São Paulo  Brazil https://t.co/4hmoy6nAWS",14:07,2019-03-16
65912,65912,2019-03-17 19:57:21-03:00,Trânsito e Chuva 🌧😁 em São Paulo  Brazil https://t.co/4ssn3DiBCE,19:57,2019-03-17
65922,65922,2019-03-17 19:47:04-03:00,"Mais uma aula no Parque! E que divertido!!! 
No meio de um dia chuvoso  nublado essa galera fez o sol nascer por aqui. Muito calor  suor  sorrisos e alegria na fabricasdeculturazl… https://t.co/DWdLlfPU5p",19:47,2019-03-17
65946,65946,2019-03-17 19:25:09-03:00,“Quando a chuva passar/ Quando o tempo abrir/ Abra a janela e veja eu sou o sol”. #cliquesdaborbols 📲 em São Paulo  Brazil https://t.co/OAZQiUuCi3,19:25,2019-03-17
66160,66160,2019-03-17 16:05:48-03:00,Deitado  muita chuva  em SP em São Paulo  Brazil https://t.co/g4W5Ce6uOu,16:05,2019-03-17
66162,66162,2019-03-17 16:03:39-03:00,Águas De Março  em homenagem a essa música tomei um banho de chuva. Moral da história: Não esqueça seu guarda-chuva. em São Paulo  Brazil https://t.co/NxgmzT5WUN,16:03,2019-03-17
66178,66178,2019-03-17 15:49:19-03:00,"Veja o Sol mesmo com chuva escolheu aparecer 💥💙
#boatarde #boaa #top #photography #instafrases #instamusic #instapic #instaart #instaphoto #instadance #followme em São Paulo  Brazil https://t.co/oc0d65qtuf",15:49,2019-03-17
66180,66180,2019-03-17 15:47:12-03:00,Deitado  muita chuva em SP em São Paulo  Brazil https://t.co/JGOXrWOYhT,15:47,2019-03-17
66184,66184,2019-03-17 15:39:37-03:00,"Experimentações gastronômicas!
Com camargoisadora 
Em Domingo de chuva na Região Central SP!🙏 em Brás  Sao Paulo  Brazil https://t.co/h0xgQ4SGOA",15:39,2019-03-17
66212,66212,2019-03-17 15:12:39-03:00,"Eu pedi por paz... e ela veio em forma de chuva. 💕.
#happy #meuquintal #chuva #molhado #bady #mudanças #goodvibes  #gay #gayhot #sex #morenos #bahiano em São Paulo  Brazil https://t.co/iczvtSo2vP",15:12,2019-03-17
66238,66238,2019-03-17 14:37:15-03:00,"Chuva chegando no Pari
#chuva #saopaulo #verao #domingo https://t.co/OxF2mTBgRj",14:37,2019-03-17
66244,66244,2019-03-17 14:27:53-03:00,Quê domingo de preguiça de chuva de hummm deixa para minha vida não te interessa kkkk em Largo Do Arouche https://t.co/IifTsBn6uX,14:27,2019-03-17
66264,66264,2019-03-17 14:01:46-03:00,Faça chuva ou faça sol  estaremos juntos até a aprovação! #VejoVCna2afase #Civil #MeuCurso #DoSeuJeito #NoSeuTempo #Oab #TeamCivil em São Paulo  Brazil https://t.co/sW9qUc6eP1,14:01,2019-03-17
66284,66284,2019-03-17 13:43:36-03:00,Voltando da porta de prova da #oab para dar um abraço final nos alunos.. ate debaixo de chuva ☔️ sempre junto com meus amigos professores do cpjur esperamos vcs na #oab2fase… https://t.co/yG05PSAhSo,13:43,2019-03-17
66654,66654,2019-03-17 01:07:22-03:00,Procure alguém que te faça feliz como ele me faz Esteja com alguém que não tenha vergonha de estar ao seu lado Ele é calmaria eu sou tempestade 😍😘❤️ #MyFriends #BoyMagia #Adorei em Estação Sé https://t.co/UhG82pa1Ct,01:07,2019-03-17
67744,67744,2019-03-19 20:43:12-03:00,Chove chuva... em São Paulo  Brazil https://t.co/AAllYU7lcn,20:43,2019-03-19
68257,68257,2019-03-19 09:47:39-03:00,"NÃO. NEYMAR NÃO É CRAQUE.
Escrevo isso sob a proteção de um guarda-chuva a prova de haters. Mas  meu texto não é para eles. É pra você  Junior.

“Amizade é tudo”:… https://t.co/jmrsPlgmVx",09:47,2019-03-19
68260,68260,2019-03-19 09:43:15-03:00,"Palmeiras x Santos - Paulista 2018
#FoiSofridoMaisPassamos #TomaChuva #AvantiPalestra em Estádio Municipal Pacaembu https://t.co/VizNsyaMuN",09:43,2019-03-19
69159,69159,2019-03-20 10:45:47-03:00,"Batman Cavaleiro Branco número 7
Aquela hq q vc lê num vraum!
Coringa volta  desvolta  Batman preso  solto  perseguido  perseguindo...
Chuva de Batmóvel! Ah os clássicos...
Sim  a hq é… https://t.co/T1APPmxr38",10:45,2019-03-20
69319,69319,2019-03-20 06:50:17-03:00,Dia fellas.... #sp #natureza #nublado☁ em São Paulo  Brazil https://t.co/G6JGlcvpKy,06:50,2019-03-20
69321,69321,2019-03-20 06:35:16-03:00,"Amanheceu...

Depois de tanta chuva  o sol finalmente apareceu.
Tenham um excelente dia!

#bomdia #amanheceu #Gratidão #motivação #instapic #Instafeeds #SPLovers #Brasil #MensagemdoDia em… https://t.co/laJ9tTSw89",06:35,2019-03-20
69459,69459,2019-03-19 22:40:12-03:00,Noite chuvosa em São Paulo... Mas pelo menos  o treino tá garantido... Consistência é o segredo para chegar a algum lugar... Os fracos faltam pela chuva  pelo frio ou por qualquer… https://t.co/6KhIRqASPM,22:40,2019-03-19
69498,69498,2019-03-19 22:06:26-03:00,"Cheguei em casa. Dez da noite depois de chuva e pneu furado.
Mereço jantar nuggets  batata frita e Coca Cola e brigadeiro de sobremesa né? Obrigada.",22:06,2019-03-19
69671,69671,2019-03-21 19:09:52-03:00,Minha definição de dia perfeito é assim; céu cinzento  ventinho fresco e algumas gotinhas de chuva! 🍁🌫 em Farol Santander https://t.co/fXxDJY7VH4,19:09,2019-03-21
69680,69680,2019-03-21 19:03:02-03:00,"🏃🏻‍♂️OS MEUS PRIMEIROS 20KM🤩

Foi debaixo de chuva  correndo na rua e no parque e com mil pensamentos passando pela minha cabeça.

Mas saiu e me deixou mais confiante para a minha… https://t.co/dMTj2Amkrb",19:03,2019-03-21
69700,69700,2019-03-21 18:36:30-03:00,"Noite de Outono com chuva e temperatura amena.🍁🍁🍷
Escolhi  o  Cordillera Andina - Carménère para celebrar o dia vencido.
O Cordillera é um vinho seco  de sabor encorpado para a categoria … https://t.co/PFxzklNmX2",18:36,2019-03-21
69753,69753,2019-03-21 18:00:43-03:00,Pça Sem Nome Ocupada! Deixa a chuva em casa e vem ver o interior. Maquinaria exposição de @marcelomasagao curadoria minha. Abertura HOJE no @mariantonia_usp 19h https://t.co/zvpnqXXszL,18:00,2019-03-21
69786,69786,2019-03-21 17:06:20-03:00,Borá encarar este clima “agradável” de chuva em Sampa graças ao inverno antecipado em pleno Outono 😤🌂🌧❄️ #sopordeus #rain #frozen #outono #quaseinverno #essepe #saopaulo em Bela Vista https://t.co/F7Z9ikxa18,17:06,2019-03-21
69850,69850,2019-03-21 16:11:01-03:00,"I don't belong here.

Vir à capital de SP  onde nasci e cresci tornou-se uma tortura.

Não é pelo frio ou chuva. Mas pela angústia dessas buzinas  do empurra-empurra  a intolerância.… https://t.co/tYq5OhkDQU",16:11,2019-03-21
70061,70061,2019-03-21 12:41:14-03:00,"Bem vindo Outono... chegou chegando com tudo ... chuva!!! 
#ClickstarFotografia #ClicksDeChuva #ClickDeSP #ClicksDeRua em São Paulo  Brazil https://t.co/VWd1aNmiH3",12:41,2019-03-21
70099,70099,2019-03-21 12:00:48-03:00,"#tbt do meu show no brazileriagastrobar Grande noite  com grandes amigos e uma grande chuva também! 
#yellow #coldplay #acoustic #cover #taylorguitars #parachutes em São Paulo  Brazil https://t.co/EiKkKkyvl6",12:00,2019-03-21
70160,70160,2019-03-21 10:58:12-03:00,Bom dia . Ótima quinta a tds . #tradiction #barbershop #barber #barberpost #barbearia #💈 #abencoado #naopara #quintafeira #chuva #trabalhos #assimquesefaz #barba #bigode #cabelo #undercut… https://t.co/MqpTLDqBbc,10:58,2019-03-21
70164,70164,2019-03-21 10:55:02-03:00,Día nublado en San Pablo pero con el mejor comienzo: una feria llena de frutas 🍇 🍉 🥭 🍌 que tiene un sabor nada que ver a la argentina https://t.co/iPdD3EQ61Q,10:55,2019-03-21
70183,70183,2019-03-21 10:28:40-03:00,São Paulo  friozinho e chuva. em São Paulo  Brazil https://t.co/JDaaTOBhyO,10:28,2019-03-21
70203,70203,2019-03-21 10:02:23-03:00,"🔹MARVEL Strike Force🔹Storm 🔹Tempestade
#marvelstrikeforce #marvel #storm #deadpool2 #thanos #spiderman #tempestade #avengers4 #homendeferro #tonystark #avengersinfinitywar #avengers… https://t.co/vHvKi0CVkM",10:02,2019-03-21
70283,70283,2019-03-21 08:07:30-03:00,"Mas  sob o sono dos séculos
Amanheceu o espetáculo
Como uma chuva de pétalas
Como se o céu vendo as penas
Morresse de pena
E chovesse o perdão
E a prudência… https://t.co/LVfCVnfgRB",08:07,2019-03-21
70285,70285,2019-03-21 08:05:31-03:00,"Mas  sob o sono dos séculos
Amanheceu o espetáculo
Como uma chuva de pétalas
Como se o céu vendo as penas
Morresse de pena
E chovesse o perdão
E a prudência… https://t.co/azEmMcESC6",08:05,2019-03-21
70349,70349,2019-03-21 06:13:19-03:00,"Só você sabe as dificuldades do caminho para chegar até aqui!!!
Parabéns!!!
Se você chegou até aqui você é um vencedor!!!
Bom dia Galera!!!😎
Quinta de chuva!!!🌧
Deus nos… https://t.co/ARBvmqakOw",06:13,2019-03-21
70853,70853,2019-03-22 16:18:33-03:00,É luta até debaixo de chuva! em Praça Da Republica - São Paulo https://t.co/wSVHrxSH17,16:18,2019-03-22
71037,71037,2019-03-22 12:08:22-03:00,Com ou com chuva... Sextou... em São Paulo  Brazil https://t.co/dJSLBXYsF4,12:08,2019-03-22
71460,71460,2019-03-21 21:08:06-03:00,Boa noite galera. Chuvinha  e friozinho em São Paulo. Bom descanso. Deus abencoe a todos. 🙇🙌🙇😘😘❤️❤️🎵🎼🎶 #boanoite #chuva #fafa.compositora  #gravacaotv #deezer #music #musicafafa #autoral… https://t.co/Gdz9BS5gOR,21:08,2019-03-21
71481,71481,2019-03-23 20:47:54-03:00,"Eu prefiro na chuva caminhar  que em dias frios em casa me esconder.
Prefiro ser feliz embora louco  que em conformidade viver... (Martin Luther King)

#Gratidao #Vida #Amor #ObrigadaDeus… https://t.co/sCfRriiRWJ",20:47,2019-03-23
74367,74367,2019-03-26 20:40:39-03:00,"🔹Marvel Strike Force🔹Enfim a Atualização+ Esperada esta Disponível 🔹Batalha de Aliança
#marvelstrikeforce #marvel #alliance #alliancewar #thanos #spiderman #tempestade #avengers4… https://t.co/bXoxANykpD",20:40,2019-03-26
75257,75257,2019-03-25 21:06:52-03:00,"Always dreaming!
————
Com sol e chuva você sonhava
Que ia ser melhor depois
Você queria ser o grande herói das estradas
Tudo que você queria ser.. 🙇🏻‍♀️
#clubedaesquina  
.
.
.
Photo:… https://t.co/4T5DUNfhWC",21:06,2019-03-25
76365,76365,2019-03-28 18:32:13-03:00,Eu vejo surgir teus poetas de campos  espaços  tuas oficinas de florestas  teus deuses da chuva... em São Paulo  Brazil https://t.co/iF0aUAd84X,18:32,2019-03-28
76577,76577,2019-03-28 14:01:29-03:00,#tbt chuva de raio laser  #clubculture em São Paulo  Brazil https://t.co/4cIShxc3r2,14:01,2019-03-28
76616,76616,2019-03-28 13:05:15-03:00,"São Paulo às 9h e 18h.
Dica: Guarda-chuva e casaquinho são seus companheiros de jornada. em São Paulo  Brazil https://t.co/KQa0CZmvvd",13:05,2019-03-28
77161,77161,2019-03-27 21:04:04-03:00,Somos parte da mesma laranja  somos tao iguais mas tao diferentes  eu a calmaria vc o furacão! E pq todos sabem q dps de uma tempestade sempre vem a calmaria entao um nao existe sem o… https://t.co/4PtJtKEGW8,21:04,2019-03-27
78503,78503,2019-03-30 12:26:47-03:00,"Testando um tom e estilo diferentes nessa música.

“Black hole sun won’t you come
And wash away the rain...” em São Paulo  Brazil https://t.co/C7epemBWzD",12:26,2019-03-30
78745,78745,2019-03-30 05:15:25-03:00,"Borá sair desse lugar e alcançar dias melhores um futuro melhor e uma vida maior!!!
Ficar parado não vai te levar à lugar nenhum!!!
Tamo junto!!!👊🏽
Bom dia Galera!!!😎
Sábado nublado por… https://t.co/g6VYodyGLf",05:15,2019-03-30
79155,79155,2019-03-31 17:49:30-03:00,"“Se desejo o meu desejo faz subir marés de sal e
Sortilégio  vivo de cara pra o vento na chuva e
Quero me molhar. o terço de fátima e o cordão de
Gandhi  cruzam o meu… https://t.co/bTxeJPvhWc",17:49,2019-03-31
79255,79255,2019-03-31 16:03:43-03:00,"Uma vez me disseram que dançar na chuva é libertador  porque cê sente a água lavar tudo o que precisa ir embora.
Libertador pra mim é estar com ela em todo e qualquer lugar  faça chuva ou… https://t.co/nnK9Tno2UY",16:03,2019-03-31
79563,79563,2019-03-31 10:37:10-03:00,"Acertar o look no outono em São Paulo é um desafio. Nessa semana  por exemplo  as temperaturas vão variar entre 17° e 29°  sem previsão de chuva 😱
Então  já que os dias serão ensolarados … https://t.co/hHaHPmJM3K",10:37,2019-03-31
